EnrollmentID,StudentID,WeekNum,WeeklyLoginCount,WeeklyClickTotal,WeeklyVideoViews,WeeklyForumPosts,CumulativeAssignmentScore
248,492,1,11,212,10,5,6
248,492,2,5,186,16,5,14
248,492,3,6,235,1,2,20
248,492,4,5,134,17,1,28
248,492,5,7,230,6,4,38
248,492,6,10,139,12,0,50
248,492,7,10,127,16,2,64
248,492,8,3,234,15,3,78
248,492,9,11,235,2,5,90
248,492,10,11,190,9,2,95
248,492,11,6,124,4,4,103
248,492,12,8,139,7,2,112
248,492,13,11,231,4,2,120
248,492,14,8,217,9,3,134
248,492,15,10,219,15,2,143
249,64,1,10,154,11,3,13
249,64,2,13,184,19,2,25
249,64,3,9,241,19,2,34
249,64,4,12,181,14,3,40
249,64,5,9,153,13,1,50
249,64,6,6,236,7,2,62
249,64,7,13,237,8,2,73
249,64,8,11,215,20,4,81
249,64,9,11,222,16,5,89
249,64,10,10,200,18,4,100
249,64,11,5,231,8,2,111
249,64,12,6,261,3,5,124
249,64,13,9,134,12,4,137
249,64,14,10,143,3,1,151
249,64,15,9,251,13,3,162
250,259,1,6,229,5,2,10
250,259,2,9,153,11,2,17
250,259,3,6,61,3,1,23
250,259,4,5,75,9,3,37
250,259,5,10,71,20,3,49
250,259,6,7,136,5,0,61
250,259,7,10,184,14,3,74
250,259,8,2,110,3,5,85
250,259,9,7,143,5,2,96
250,259,10,3,151,3,4,106
250,259,11,7,110,18,3,118
250,259,12,10,210,2,3,130
250,259,13,2,183,5,4,142
250,259,14,7,171,9,5,151
250,259,15,5,171,14,1,156
251,100,1,7,249,17,4,13
251,100,2,8,149,7,0,26
251,100,3,6,150,3,1,40
251,100,4,5,142,13,3,54
251,100,5,5,125,13,0,64
251,100,6,13,173,0,3,74
251,100,7,7,176,14,4,84
251,100,8,7,172,14,3,96
251,100,9,7,173,16,3,101
251,100,10,7,167,20,0,109
251,100,11,8,103,15,1,120
251,100,12,8,135,6,3,127
251,100,13,3,230,14,3,133
251,100,14,8,124,3,1,138
251,100,15,6,232,11,0,147
252,232,1,7,161,9,1,14
252,232,2,6,134,7,5,27
252,232,3,4,215,11,0,36
252,232,4,6,73,18,4,41
252,232,5,7,67,1,0,48
252,232,6,6,168,16,1,60
252,232,7,5,86,2,3,74
252,232,8,4,181,19,5,85
252,232,9,5,129,8,1,97
252,232,10,7,143,2,1,106
252,232,11,6,123,20,0,114
252,232,12,4,230,1,1,126
252,232,13,7,95,7,4,137
252,232,14,6,30,9,4,147
252,232,15,10,139,17,5,160
253,381,1,7,241,13,4,13
253,381,2,5,110,20,1,20
253,381,3,5,190,14,2,27
253,381,4,7,109,4,2,35
253,381,5,5,114,3,4,44
253,381,6,7,208,10,1,51
253,381,7,7,156,13,5,65
253,381,8,8,178,7,5,75
253,381,9,12,97,15,1,86
253,381,10,4,152,2,3,92
253,381,11,3,162,6,3,98
253,381,12,8,211,1,5,103
253,381,13,10,207,0,0,113
253,381,14,5,194,16,3,126
253,381,15,6,121,1,2,131
254,270,1,5,171,1,3,6
254,270,2,8,93,16,0,15
254,270,3,11,207,19,1,23
254,270,4,9,116,12,5,34
254,270,5,4,177,8,5,39
254,270,6,5,185,6,5,51
254,270,7,10,108,3,1,64
254,270,8,5,110,0,3,77
254,270,9,4,92,13,5,84
254,270,10,7,85,15,1,90
254,270,11,10,158,14,5,97
254,270,12,10,153,16,0,104
254,270,13,7,146,19,1,109
254,270,14,6,155,0,4,123
254,270,15,7,183,5,4,137
255,105,1,5,231,0,3,10
255,105,2,11,91,16,2,20
255,105,3,3,189,9,1,25
255,105,4,8,138,19,5,39
255,105,5,4,108,12,0,45
255,105,6,2,151,10,0,55
255,105,7,7,98,5,5,69
255,105,8,7,216,17,2,80
255,105,9,8,197,4,5,90
255,105,10,5,134,5,5,101
255,105,11,4,146,3,0,111
255,105,12,3,70,10,3,122
255,105,13,5,51,9,5,135
255,105,14,8,107,5,1,141
255,105,15,8,87,3,0,148
256,92,1,6,154,15,2,5
256,92,2,9,195,0,3,14
256,92,3,9,156,7,0,20
256,92,4,12,215,13,1,30
256,92,5,5,229,8,2,36
256,92,6,7,188,10,5,49
256,92,7,9,177,9,1,62
256,92,8,10,103,11,3,75
256,92,9,7,119,8,3,83
256,92,10,7,185,8,3,91
256,92,11,8,238,4,1,105
256,92,12,7,140,7,2,110
256,92,13,9,104,7,3,116
256,92,14,7,240,11,2,130
256,92,15,7,220,18,2,143
257,123,1,5,138,6,2,9
257,123,2,9,155,20,3,14
257,123,3,10,116,19,3,26
257,123,4,9,272,11,3,32
257,123,5,11,163,17,5,42
257,123,6,8,238,8,3,47
257,123,7,12,206,0,5,52
257,123,8,5,144,17,3,57
257,123,9,8,170,10,1,66
257,123,10,9,183,2,1,75
257,123,11,10,158,18,0,81
257,123,12,5,194,13,5,87
257,123,13,8,198,2,3,100
257,123,14,3,142,6,4,107
257,123,15,7,131,13,0,120
258,140,1,7,219,2,0,10
258,140,2,10,249,19,3,18
258,140,3,12,143,12,1,24
258,140,4,9,271,19,2,37
258,140,5,6,139,2,5,49
258,140,6,8,241,5,2,60
258,140,7,12,297,19,5,69
258,140,8,9,292,2,4,83
258,140,9,12,144,15,2,93
258,140,10,11,224,2,1,102
258,140,11,6,117,6,1,111
258,140,12,11,187,13,3,122
258,140,13,6,254,18,1,130
258,140,14,6,201,10,5,144
258,140,15,14,257,9,3,158
259,170,1,6,200,5,5,7
259,170,2,9,113,13,1,13
259,170,3,9,119,11,2,22
259,170,4,9,229,6,3,36
259,170,5,6,184,20,5,43
259,170,6,8,207,15,5,49
259,170,7,6,90,12,0,58
259,170,8,7,220,1,1,63
259,170,9,4,232,1,5,69
259,170,10,9,97,20,3,75
259,170,11,7,127,16,2,82
259,170,12,10,124,9,5,90
259,170,13,3,197,1,4,102
259,170,14,7,244,16,4,114
259,170,15,5,121,3,2,120
260,298,1,7,164,6,5,5
260,298,2,10,201,16,3,11
260,298,3,8,190,17,2,19
260,298,4,5,139,18,2,28
260,298,5,9,166,17,5,36
260,298,6,10,122,20,4,50
260,298,7,6,55,16,0,59
260,298,8,9,68,4,0,70
260,298,9,5,220,16,1,82
260,298,10,5,205,18,3,90
260,298,11,5,187,19,5,102
260,298,12,8,154,20,2,107
260,298,13,6,99,9,0,112
260,298,14,8,184,19,0,122
260,298,15,12,197,8,3,135
261,110,1,8,117,9,2,10
261,110,2,9,231,4,2,16
261,110,3,6,211,7,3,27
261,110,4,8,126,5,2,33
261,110,5,9,217,7,3,43
261,110,6,7,224,0,1,48
261,110,7,4,210,2,0,54
261,110,8,8,112,6,3,63
261,110,9,6,147,17,4,73
261,110,10,11,179,18,0,78
261,110,11,6,216,2,5,92
261,110,12,4,66,7,0,105
261,110,13,11,163,18,3,110
261,110,14,9,135,1,4,118
261,110,15,5,132,17,4,130
262,142,1,13,161,0,5,9
262,142,2,10,245,15,5,19
262,142,3,9,174,19,3,26
262,142,4,8,263,8,3,37
262,142,5,8,168,16,0,45
262,142,6,8,245,1,4,53
262,142,7,7,263,20,1,64
262,142,8,13,212,16,2,77
262,142,9,12,180,14,0,91
262,142,10,12,167,2,2,103
262,142,11,8,191,0,0,116
262,142,12,12,246,9,5,123
262,142,13,6,175,15,1,130
262,142,14,8,205,3,1,135
262,142,15,13,220,3,0,141
263,357,1,12,137,4,1,14
263,357,2,7,142,2,0,20
263,357,3,8,136,18,2,30
263,357,4,5,161,1,0,42
263,357,5,7,264,20,1,49
263,357,6,12,143,8,0,61
263,357,7,10,121,18,4,75
263,357,8,9,225,13,0,80
263,357,9,8,115,19,4,90
263,357,10,11,157,8,2,100
263,357,11,4,243,7,3,111
263,357,12,8,215,14,3,119
263,357,13,6,125,9,2,128
263,357,14,8,243,11,4,140
263,357,15,6,164,1,5,146
264,393,1,7,175,18,0,13
264,393,2,7,138,3,2,18
264,393,3,11,83,1,4,26
264,393,4,9,164,15,4,40
264,393,5,3,130,18,3,49
264,393,6,7,72,6,3,55
264,393,7,5,140,2,3,60
264,393,8,4,87,4,4,73
264,393,9,9,97,16,4,78
264,393,10,8,140,18,1,90
264,393,11,11,122,5,1,95
264,393,12,2,174,8,3,104
264,393,13,8,66,10,0,116
264,393,14,5,78,15,2,121
264,393,15,5,72,12,2,127
265,491,1,10,184,17,1,6
265,491,2,8,105,4,5,13
265,491,3,5,148,17,4,23
265,491,4,10,121,18,3,28
265,491,5,8,94,5,1,35
265,491,6,8,170,14,2,47
265,491,7,8,205,18,2,58
265,491,8,8,174,17,5,63
265,491,9,9,107,15,4,71
265,491,10,6,148,3,2,80
265,491,11,9,121,14,3,94
265,491,12,4,237,19,4,103
265,491,13,9,157,16,4,114
265,491,14,9,211,1,5,125
265,491,15,6,223,18,2,133
266,418,1,10,195,0,1,9
266,418,2,2,84,20,3,22
266,418,3,7,178,19,1,31
266,418,4,9,120,16,4,44
266,418,5,6,231,10,0,53
266,418,6,10,177,10,0,64
266,418,7,6,200,16,0,74
266,418,8,8,170,1,3,79
266,418,9,5,242,0,1,89
266,418,10,11,89,6,4,100
266,418,11,6,126,18,5,106
266,418,12,8,219,9,5,120
266,418,13,9,150,12,4,129
266,418,14,6,207,17,4,139
266,418,15,10,227,5,1,146
267,292,1,7,177,18,2,13
267,292,2,4,172,10,0,20
267,292,3,5,220,13,4,29
267,292,4,6,84,1,5,41
267,292,5,4,218,6,3,47
267,292,6,10,131,17,1,53
267,292,7,6,231,11,3,63
267,292,8,5,215,7,5,72
267,292,9,5,118,12,4,80
267,292,10,10,174,15,3,89
267,292,11,7,76,16,4,98
267,292,12,7,152,7,5,106
267,292,13,5,204,5,0,111
267,292,14,7,79,4,1,116
267,292,15,8,108,15,4,121
268,13,1,10,141,10,5,10
268,13,2,3,146,15,5,20
268,13,3,9,150,5,4,30
268,13,4,8,208,20,0,39
268,13,5,4,73,15,0,48
268,13,6,8,117,2,2,61
268,13,7,4,185,16,2,71
268,13,8,9,43,8,4,84
268,13,9,9,120,4,1,95
268,13,10,6,147,16,3,106
268,13,11,6,195,1,5,113
268,13,12,5,156,15,1,126
268,13,13,6,194,11,2,131
268,13,14,7,85,8,4,137
268,13,15,8,138,16,5,142
269,230,1,6,256,4,2,5
269,230,2,7,141,18,4,16
269,230,3,7,160,5,5,28
269,230,4,11,192,19,3,33
269,230,5,11,158,12,0,44
269,230,6,10,179,0,5,54
269,230,7,12,166,17,0,66
269,230,8,11,144,8,4,80
269,230,9,10,276,0,4,92
269,230,10,6,243,11,0,97
269,230,11,5,194,12,0,103
269,230,12,11,143,18,1,115
269,230,13,9,127,17,3,127
269,230,14,8,208,1,5,134
269,230,15,6,242,0,4,141
270,106,1,12,214,0,4,9
270,106,2,7,148,15,3,18
270,106,3,8,237,16,4,31
270,106,4,8,211,16,4,36
270,106,5,8,170,4,2,49
270,106,6,7,209,20,5,62
270,106,7,9,238,11,1,71
270,106,8,6,175,18,0,81
270,106,9,8,116,4,5,92
270,106,10,8,151,8,5,102
270,106,11,10,143,5,1,108
270,106,12,12,185,20,1,115
270,106,13,12,142,18,1,120
270,106,14,7,142,13,4,125
270,106,15,9,243,8,3,139
271,468,1,12,244,5,0,14
271,468,2,11,268,12,2,21
271,468,3,6,157,6,4,31
271,468,4,6,221,6,3,39
271,468,5,6,176,11,5,50
271,468,6,10,115,9,3,63
271,468,7,10,143,7,4,70
271,468,8,12,233,18,1,79
271,468,9,10,262,18,3,91
271,468,10,12,169,16,3,98
271,468,11,7,121,19,4,108
271,468,12,7,274,7,4,116
271,468,13,5,115,11,4,130
271,468,14,9,202,13,0,139
271,468,15,11,271,18,2,153
272,298,1,9,203,4,3,10
272,298,2,8,226,9,2,20
272,298,3,6,189,3,5,26
272,298,4,12,133,16,2,37
272,298,5,7,152,18,5,49
272,298,6,8,178,20,1,62
272,298,7,12,286,6,2,67
272,298,8,7,138,18,2,76
272,298,9,11,164,5,0,85
272,298,10,5,292,3,1,91
272,298,11,7,201,7,5,100
272,298,12,13,265,5,3,112
272,298,13,11,146,10,4,121
272,298,14,9,214,1,3,128
272,298,15,6,151,6,0,140
273,216,1,6,234,8,1,9
273,216,2,11,216,16,2,17
273,216,3,8,146,13,5,29
273,216,4,13,190,1,5,38
273,216,5,10,164,8,3,46
273,216,6,9,124,0,5,58
273,216,7,8,137,8,2,71
273,216,8,9,281,15,5,78
273,216,9,11,283,8,5,84
273,216,10,10,166,2,3,92
273,216,11,11,227,20,0,105
273,216,12,13,285,3,5,118
273,216,13,12,197,19,2,126
273,216,14,6,189,1,3,135
273,216,15,13,158,19,5,145
274,395,1,8,120,6,5,10
274,395,2,10,104,13,2,20
274,395,3,10,196,18,0,25
274,395,4,13,231,4,3,32
274,395,5,8,266,6,5,37
274,395,6,9,169,9,2,45
274,395,7,6,166,19,4,55
274,395,8,10,148,19,2,69
274,395,9,11,189,18,2,74
274,395,10,11,218,14,1,80
274,395,11,11,123,20,1,88
274,395,12,12,223,20,2,102
274,395,13,9,120,20,4,116
274,395,14,11,145,7,3,123
274,395,15,8,146,13,3,133
275,352,1,12,184,8,2,11
275,352,2,4,141,2,0,24
275,352,3,8,160,0,0,34
275,352,4,9,132,4,2,43
275,352,5,6,211,0,1,49
275,352,6,9,176,16,3,54
275,352,7,7,175,4,5,67
275,352,8,8,266,17,0,73
275,352,9,10,262,16,4,86
275,352,10,5,162,2,2,94
275,352,11,6,189,3,4,100
275,352,12,7,235,4,3,114
275,352,13,8,215,5,0,122
275,352,14,8,124,5,3,128
275,352,15,7,131,4,4,137
276,15,1,9,146,0,3,12
276,15,2,4,252,12,4,26
276,15,3,6,190,17,4,39
276,15,4,8,104,17,3,47
276,15,5,5,237,10,5,60
276,15,6,8,197,18,0,69
276,15,7,7,186,13,1,76
276,15,8,6,228,13,4,82
276,15,9,9,121,13,4,89
276,15,10,4,212,10,1,102
276,15,11,5,133,18,2,111
276,15,12,5,122,16,3,117
276,15,13,9,187,13,0,129
276,15,14,5,122,3,4,135
276,15,15,11,106,18,3,145
277,145,1,11,251,3,2,13
277,145,2,9,178,12,1,26
277,145,3,6,176,9,0,40
277,145,4,13,305,1,3,53
277,145,5,14,167,16,3,66
277,145,6,10,274,11,4,74
277,145,7,6,231,7,5,83
277,145,8,11,129,11,5,96
277,145,9,7,268,13,1,105
277,145,10,14,159,18,1,117
277,145,11,9,222,3,1,130
277,145,12,7,175,12,4,144
277,145,13,13,225,7,0,158
277,145,14,11,296,11,4,163
277,145,15,10,219,4,2,173
278,266,1,8,146,12,2,6
278,266,2,12,148,17,4,20
278,266,3,10,234,11,2,33
278,266,4,7,287,13,2,45
278,266,5,4,230,0,0,59
278,266,6,9,240,9,0,67
278,266,7,12,228,0,3,77
278,266,8,13,254,0,1,82
278,266,9,13,162,15,0,87
278,266,10,9,280,19,3,93
278,266,11,10,191,19,0,103
278,266,12,14,224,3,2,114
278,266,13,8,267,9,4,127
278,266,14,8,264,4,5,138
278,266,15,12,173,7,3,146
279,496,1,7,79,5,2,12
279,496,2,5,120,14,4,22
279,496,3,4,171,16,0,36
279,496,4,7,87,5,0,43
279,496,5,6,138,8,3,52
279,496,6,4,172,7,4,58
279,496,7,7,92,10,4,68
279,496,8,6,79,10,2,74
279,496,9,7,51,14,3,84
279,496,10,7,187,20,0,96
279,496,11,8,203,4,1,107
279,496,12,6,87,20,3,113
279,496,13,4,161,11,0,120
279,496,14,8,205,5,5,125
279,496,15,5,176,18,1,137
280,66,1,13,225,9,3,7
280,66,2,7,148,9,0,13
280,66,3,5,128,8,1,25
280,66,4,11,168,11,3,39
280,66,5,9,143,16,3,47
280,66,6,12,243,16,2,53
280,66,7,6,191,20,1,58
280,66,8,6,119,7,1,72
280,66,9,10,137,8,2,77
280,66,10,10,178,5,4,90
280,66,11,6,107,8,2,102
280,66,12,6,194,16,2,113
280,66,13,8,176,17,0,120
280,66,14,7,132,1,1,129
280,66,15,6,156,7,0,137
281,308,1,4,171,14,0,12
281,308,2,8,121,0,0,24
281,308,3,7,182,10,2,31
281,308,4,8,114,2,3,39
281,308,5,3,118,11,2,53
281,308,6,6,150,8,1,62
281,308,7,6,112,11,0,72
281,308,8,4,150,10,2,78
281,308,9,6,111,1,0,86
281,308,10,9,156,8,5,95
281,308,11,8,167,9,4,109
281,308,12,5,101,9,5,123
281,308,13,7,102,11,3,134
281,308,14,9,89,1,3,140
281,308,15,6,172,18,1,146
282,164,1,10,179,3,4,12
282,164,2,10,288,16,1,21
282,164,3,6,239,6,3,29
282,164,4,11,142,17,4,35
282,164,5,10,255,18,4,49
282,164,6,8,229,15,2,54
282,164,7,12,180,12,0,67
282,164,8,8,265,1,1,75
282,164,9,8,200,8,5,85
282,164,10,10,108,1,2,92
282,164,11,13,191,15,0,100
282,164,12,13,179,15,1,113
282,164,13,10,265,14,3,122
282,164,14,10,240,3,1,133
282,164,15,10,132,7,3,146
283,442,1,4,139,15,4,9
283,442,2,7,138,5,4,14
283,442,3,3,138,18,5,24
283,442,4,4,183,18,3,32
283,442,5,8,144,8,3,41
283,442,6,4,100,19,3,50
283,442,7,5,110,19,3,63
283,442,8,9,76,8,2,69
283,442,9,9,104,13,0,75
283,442,10,5,83,5,4,89
283,442,11,10,77,4,5,96
283,442,12,9,139,12,3,101
283,442,13,4,186,19,1,107
283,442,14,6,134,9,2,112
283,442,15,7,192,8,1,126
284,249,1,11,119,3,2,5
284,249,2,11,112,17,1,13
284,249,3,6,263,17,3,20
284,249,4,8,181,8,0,33
284,249,5,7,266,12,5,40
284,249,6,7,215,1,0,52
284,249,7,9,278,12,0,61
284,249,8,8,266,17,1,71
284,249,9,11,166,15,2,79
284,249,10,10,272,9,3,90
284,249,11,12,245,13,4,101
284,249,12,9,108,17,4,107
284,249,13,9,261,7,0,119
284,249,14,9,225,8,3,132
284,249,15,7,177,20,2,142
285,390,1,13,265,13,0,9
285,390,2,9,222,19,2,20
285,390,3,6,259,14,2,33
285,390,4,8,269,14,1,38
285,390,5,7,263,16,5,49
285,390,6,14,248,11,1,54
285,390,7,7,183,11,5,63
285,390,8,6,288,2,2,69
285,390,9,10,237,15,0,81
285,390,10,11,204,11,3,91
285,390,11,10,180,6,3,103
285,390,12,10,251,0,1,109
285,390,13,12,279,1,3,117
285,390,14,9,282,15,1,126
285,390,15,8,219,12,1,132
286,147,1,5,187,15,5,5
286,147,2,11,196,8,3,15
286,147,3,7,146,9,1,28
286,147,4,9,133,15,0,41
286,147,5,6,185,18,3,46
286,147,6,8,164,17,5,59
286,147,7,3,123,18,2,68
286,147,8,11,63,19,1,78
286,147,9,7,201,5,5,84
286,147,10,10,145,10,2,89
286,147,11,6,178,17,5,101
286,147,12,5,161,7,4,111
286,147,13,4,221,16,0,124
286,147,14,8,253,13,1,130
286,147,15,8,76,12,0,140
287,226,1,9,148,11,0,8
287,226,2,6,215,8,0,17
287,226,3,6,254,15,2,24
287,226,4,6,236,13,5,37
287,226,5,6,124,11,0,49
287,226,6,13,145,20,2,61
287,226,7,6,141,5,0,74
287,226,8,10,222,10,1,82
287,226,9,8,186,8,4,96
287,226,10,4,165,11,4,106
287,226,11,7,138,1,2,120
287,226,12,7,259,5,1,132
287,226,13,8,151,16,1,141
287,226,14,4,287,18,2,147
287,226,15,9,316,16,2,158
288,454,1,9,195,18,1,5
288,454,2,8,123,2,2,18
288,454,3,7,113,16,3,25
288,454,4,8,89,2,4,35
288,454,5,6,143,10,3,45
288,454,6,9,107,11,1,56
288,454,7,5,193,13,1,62
288,454,8,8,132,1,1,72
288,454,9,8,163,15,2,84
288,454,10,5,84,0,5,92
288,454,11,5,230,17,3,106
288,454,12,6,179,14,2,120
288,454,13,4,111,20,2,134
288,454,14,7,176,18,2,144
288,454,15,4,236,13,3,155
289,135,1,8,150,8,2,6
289,135,2,4,259,6,0,20
289,135,3,10,126,19,1,29
289,135,4,5,261,2,3,42
289,135,5,4,155,12,0,54
289,135,6,7,230,2,2,61
289,135,7,8,230,14,1,71
289,135,8,8,119,4,5,76
289,135,9,8,190,5,3,87
289,135,10,4,176,13,0,94
289,135,11,11,120,1,1,99
289,135,12,5,84,11,0,105
289,135,13,9,108,13,0,113
289,135,14,8,210,15,2,121
289,135,15,10,131,9,2,130
290,428,1,7,124,2,5,9
290,428,2,8,188,3,1,18
290,428,3,5,223,18,2,30
290,428,4,7,178,10,3,41
290,428,5,8,70,17,0,53
290,428,6,10,139,6,5,58
290,428,7,7,161,0,5,67
290,428,8,4,185,0,5,72
290,428,9,9,157,2,1,80
290,428,10,8,159,19,5,89
290,428,11,10,224,17,0,101
290,428,12,9,100,12,4,106
290,428,13,4,155,0,1,119
290,428,14,4,146,1,4,126
290,428,15,10,212,1,3,131
291,242,1,6,162,1,1,9
291,242,2,7,250,20,2,22
291,242,3,14,155,5,0,35
291,242,4,6,244,20,1,49
291,242,5,8,101,0,0,54
291,242,6,5,233,11,2,67
291,242,7,10,148,12,4,76
291,242,8,6,150,19,0,89
291,242,9,11,153,17,1,96
291,242,10,8,238,4,5,103
291,242,11,6,135,15,3,115
291,242,12,7,186,7,4,121
291,242,13,7,178,2,4,127
291,242,14,5,117,0,0,136
291,242,15,11,160,7,5,145
292,317,1,9,56,14,0,8
292,317,2,7,171,13,3,20
292,317,3,8,138,9,1,26
292,317,4,7,162,16,1,35
292,317,5,7,179,3,5,48
292,317,6,7,77,0,0,57
292,317,7,9,133,14,0,64
292,317,8,8,168,13,5,75
292,317,9,5,141,1,2,87
292,317,10,8,105,7,5,98
292,317,11,9,51,9,2,107
292,317,12,10,121,3,0,114
292,317,13,4,60,9,5,125
292,317,14,4,93,1,0,139
292,317,15,6,102,11,4,145
293,283,1,2,188,5,1,10
293,283,2,7,153,19,4,16
293,283,3,7,221,15,2,29
293,283,4,3,170,1,0,41
293,283,5,6,182,12,4,47
293,283,6,4,171,10,3,59
293,283,7,9,188,1,0,67
293,283,8,9,170,4,3,78
293,283,9,10,203,19,0,89
293,283,10,11,203,0,4,103
293,283,11,8,155,10,3,114
293,283,12,8,76,13,5,120
293,283,13,8,164,7,1,131
293,283,14,6,128,12,0,144
293,283,15,5,143,13,4,153
294,462,1,8,166,14,2,13
294,462,2,11,187,1,4,24
294,462,3,12,216,18,5,30
294,462,4,7,174,6,0,37
294,462,5,7,202,19,1,46
294,462,6,8,121,15,3,52
294,462,7,11,178,14,0,63
294,462,8,6,239,1,2,76
294,462,9,8,148,7,2,89
294,462,10,12,241,4,1,96
294,462,11,6,179,12,2,109
294,462,12,8,138,17,1,118
294,462,13,12,152,6,3,124
294,462,14,7,213,16,4,135
294,462,15,7,224,6,0,141
295,22,1,6,180,18,0,6
295,22,2,12,172,1,0,18
295,22,3,11,171,17,3,31
295,22,4,10,168,13,1,40
295,22,5,12,165,16,0,45
295,22,6,13,111,6,0,58
295,22,7,8,255,20,1,64
295,22,8,10,245,8,0,78
295,22,9,9,231,2,2,90
295,22,10,13,184,4,0,104
295,22,11,5,150,18,1,114
295,22,12,7,198,13,2,127
295,22,13,13,207,16,2,140
295,22,14,13,208,0,5,150
295,22,15,7,254,5,1,164
296,20,1,6,95,11,4,6
296,20,2,6,236,1,3,20
296,20,3,10,86,13,3,26
296,20,4,9,222,9,2,32
296,20,5,7,164,5,2,44
296,20,6,11,174,3,0,51
296,20,7,11,146,8,5,60
296,20,8,9,163,18,3,67
296,20,9,9,85,1,3,80
296,20,10,9,242,14,2,94
296,20,11,8,121,16,0,102
296,20,12,6,226,16,5,114
296,20,13,9,105,14,1,126
296,20,14,5,187,9,5,131
296,20,15,9,126,18,5,138
297,441,1,11,160,0,0,13
297,441,2,4,161,7,1,24
297,441,3,9,103,13,4,33
297,441,4,11,196,12,5,47
297,441,5,10,153,1,5,53
297,441,6,7,109,6,5,59
297,441,7,11,234,10,2,70
297,441,8,9,221,12,1,84
297,441,9,11,155,12,4,91
297,441,10,11,115,3,4,97
297,441,11,9,192,17,0,105
297,441,12,5,232,8,2,112
297,441,13,7,222,17,0,123
297,441,14,12,238,14,5,135
297,441,15,10,90,8,5,141
298,186,1,9,216,19,4,7
298,186,2,9,216,14,2,17
298,186,3,13,244,1,5,25
298,186,4,14,294,7,0,33
298,186,5,12,208,6,1,43
298,186,6,7,275,4,1,54
298,186,7,7,189,11,5,62
298,186,8,10,158,20,1,69
298,186,9,9,178,9,4,79
298,186,10,11,177,6,1,90
298,186,11,6,275,3,2,97
298,186,12,12,282,14,0,108
298,186,13,9,313,5,2,114
298,186,14,8,293,1,3,122
298,186,15,9,120,18,4,129
299,223,1,8,239,19,5,12
299,223,2,7,260,9,4,21
299,223,3,11,245,3,2,26
299,223,4,7,194,19,1,38
299,223,5,8,156,7,4,44
299,223,6,9,84,19,5,55
299,223,7,10,182,20,0,68
299,223,8,10,201,9,4,75
299,223,9,10,136,5,3,85
299,223,10,6,249,12,2,93
299,223,11,7,122,9,0,104
299,223,12,6,235,5,2,113
299,223,13,7,131,18,1,120
299,223,14,9,156,9,2,133
299,223,15,11,217,8,4,141
300,398,1,4,72,13,4,13
300,398,2,8,209,9,1,19
300,398,3,4,43,17,1,31
300,398,4,8,122,17,3,38
300,398,5,4,64,0,4,51
300,398,6,8,238,8,2,59
300,398,7,8,97,18,1,71
300,398,8,5,98,10,2,84
300,398,9,9,68,0,0,91
300,398,10,6,223,16,2,100
300,398,11,10,213,20,3,110
300,398,12,6,86,20,3,115
300,398,13,8,197,8,2,120
300,398,14,9,206,5,2,130
300,398,15,6,76,13,4,143
301,454,1,8,67,3,1,14
301,454,2,6,120,17,0,21
301,454,3,10,199,4,3,35
301,454,4,8,110,1,0,48
301,454,5,9,83,5,3,58
301,454,6,6,79,7,1,66
301,454,7,4,112,6,4,78
301,454,8,8,139,20,0,92
301,454,9,4,124,15,1,103
301,454,10,6,136,13,5,108
301,454,11,6,212,17,2,118
301,454,12,4,140,12,4,127
301,454,13,8,144,17,5,137
301,454,14,9,153,7,1,146
301,454,15,6,209,20,0,152
302,370,1,6,157,5,0,13
302,370,2,7,171,15,2,24
302,370,3,9,209,18,5,32
302,370,4,9,165,10,2,39
302,370,5,9,118,5,0,47
302,370,6,7,160,4,0,60
302,370,7,10,58,15,2,68
302,370,8,10,174,2,5,82
302,370,9,4,130,18,3,88
302,370,10,6,146,8,0,96
302,370,11,7,132,8,4,105
302,370,12,5,137,10,5,118
302,370,13,3,77,10,4,124
302,370,14,7,213,17,2,130
302,370,15,10,164,10,4,139
303,324,1,7,196,1,4,11
303,324,2,3,192,15,5,21
303,324,3,7,76,1,2,34
303,324,4,3,92,17,2,46
303,324,5,7,113,18,2,60
303,324,6,6,97,2,4,69
303,324,7,2,162,6,1,75
303,324,8,5,192,11,1,84
303,324,9,4,66,0,5,98
303,324,10,6,95,6,1,111
303,324,11,7,180,14,1,117
303,324,12,9,152,1,2,124
303,324,13,6,94,19,5,131
303,324,14,6,180,5,4,140
303,324,15,8,130,2,2,154
304,255,1,9,65,14,1,8
304,255,2,5,218,12,5,19
304,255,3,5,137,13,3,27
304,255,4,8,204,20,0,32
304,255,5,12,65,18,3,42
304,255,6,4,158,3,4,52
304,255,7,7,190,12,1,58
304,255,8,8,199,1,4,72
304,255,9,10,113,2,0,86
304,255,10,8,126,19,2,98
304,255,11,11,150,2,4,104
304,255,12,5,115,3,4,110
304,255,13,6,236,8,3,120
304,255,14,9,147,18,1,134
304,255,15,11,192,6,3,145
305,364,1,8,103,17,4,6
305,364,2,5,227,8,2,16
305,364,3,7,198,9,4,28
305,364,4,8,220,13,1,40
305,364,5,9,191,12,1,50
305,364,6,5,101,4,3,61
305,364,7,7,182,1,1,69
305,364,8,10,157,14,2,74
305,364,9,9,170,8,4,82
305,364,10,11,165,1,2,94
305,364,11,11,109,17,4,104
305,364,12,9,84,13,3,109
305,364,13,8,98,16,0,115
305,364,14,9,168,7,1,128
305,364,15,8,206,15,3,141
